cod_mpio,cod_dpto,nom_mpio,a_o,poblacion,pct_rural_disperso,fuente
05664,05,SAN PEDRO DE LOS MILAGROS,2020,22221.0,44.804,dane
05664,05,SAN PEDRO DE LOS MILAGROS,2021,22298.0,44.417,dane
05665,05,SAN PEDRO DE URABÁ,2017,30934.0,59.624,dane
05665,05,SAN PEDRO DE URABÁ,2018,30934.0,59.624,dane
05665,05,SAN PEDRO DE URABÁ,2019,31274.0,57.975,dane
05665,05,SAN PEDRO DE URABÁ,2020,31625.0,56.411,dane
05665,05,SAN PEDRO DE URABÁ,2021,31876.0,55.75,dane
05667,05,SAN RAFAEL,2017,15713.0,49.736,dane
05667,05,SAN RAFAEL,2018,15713.0,49.736,dane
05667,05,SAN RAFAEL,2019,15999.0,49.628,dane
05667,05,SAN RAFAEL,2020,16305.0,49.439,dane
05667,05,SAN RAFAEL,2021,16585.0,49.105,dane
05670,05,SAN ROQUE,2017,21517.0,69.898,dane
05670,05,SAN ROQUE,2018,21517.0,69.898,dane
05670,05,SAN ROQUE,2019,22122.0,69.18,dane
05670,05,SAN ROQUE,2020,22742.0,68.565,dane
05670,05,SAN ROQUE,2021,23116.0,68.113,dane
05674,05,SAN VICENTE FERRER,2017,22084.0,75.254,dane
05674,05,SAN VICENTE FERRER,2018,22084.0,75.254,dane
05674,05,SAN VICENTE FERRER,2019,22659.0,74.491,dane
05674,05,SAN VICENTE FERRER,2020,23262.0,73.738,dane
05674,05,SAN VICENTE FERRER,2021,23578.0,73.204,dane
05679,05,SANTA BÁRBARA,2017,26782.0,54.891,dane
05679,05,SANTA BÁRBARA,2018,26782.0,54.891,dane
05679,05,SANTA BÁRBARA,2019,27302.0,54.344,dane
05679,05,SANTA BÁRBARA,2020,27834.0,53.859,dane
05679,05,SANTA BÁRBARA,2021,28206.0,53.425,dane
05686,05,SANTA ROSA DE OSOS,2017,36312.0,45.225,dane
05686,05,SANTA ROSA DE OSOS,2018,36312.0,45.225,dane
05686,05,SANTA ROSA DE OSOS,2019,36987.0,44.686,dane
05686,05,SANTA ROSA DE OSOS,2020,37680.0,44.159,dane
05686,05,SANTA ROSA DE OSOS,2021,38277.0,43.823,dane
05690,05,SANTO DOMINGO,2017,12393.0,77.342,dane
05690,05,SANTO DOMINGO,2018,12393.0,77.342,dane
05690,05,SANTO DOMINGO,2019,12661.0,77.024,dane
05690,05,SANTO DOMINGO,2020,12949.0,76.716,dane
05690,05,SANTO DOMINGO,2021,13084.0,76.307,dane
05697,05,EL SANTUARIO,2017,35429.0,30.509,dane
05697,05,EL SANTUARIO,2018,35429.0,30.509,dane
05697,05,EL SANTUARIO,2019,36100.0,29.781,dane
05697,05,EL SANTUARIO,2020,36839.0,29.078,dane
05697,05,EL SANTUARIO,2021,37602.0,28.783,dane
05736,05,SEGOVIA,2017,37900.0,20.507,dane
05736,05,SEGOVIA,2018,37900.0,20.507,dane
05736,05,SEGOVIA,2019,38046.0,19.842,dane
05736,05,SEGOVIA,2020,38217.0,19.143,dane
05736,05,SEGOVIA,2021,38568.0,18.909,dane
05756,05,SONSÓN,2017,36327.0,52.729,dane
05756,05,SONSÓN,2018,36327.0,52.729,dane
05756,05,SONSÓN,2019,36423.0,52.492,dane
05756,05,SONSÓN,2020,36598.0,52.235,dane
05756,05,SONSÓN,2021,36558.0,51.887,dane
05761,05,SOPETRÁN,2017,15057.0,56.665,dane
05761,05,SOPETRÁN,2018,15057.0,56.665,dane
05761,05,SOPETRÁN,2019,15332.0,56.424,dane
05761,05,SOPETRÁN,2020,15636.0,56.178,dane
05761,05,SOPETRÁN,2021,15845.0,55.79,dane
05789,05,TÁMESIS,2017,16276.0,55.462,dane
05789,05,TÁMESIS,2018,16276.0,55.462,dane
05789,05,TÁMESIS,2019,16426.0,54.864,dane
05789,05,TÁMESIS,2020,16585.0,54.254,dane
05789,05,TÁMESIS,2021,16624.0,53.796,dane
05790,05,TARAZÁ,2017,26960.0,53.064,dane
05790,05,TARAZÁ,2018,26960.0,53.064,dane
05790,05,TARAZÁ,2019,27375.0,51.828,dane
05790,05,TARAZÁ,2020,27804.0,50.633,dane
05790,05,TARAZÁ,2021,28134.0,50.092,dane
05792,05,TARSO,2017,6187.0,46.274,dane
05792,05,TARSO,2018,6187.0,46.274,dane
05792,05,TARSO,2019,6240.0,45.657,dane
05792,05,TARSO,2020,6316.0,45.092,dane
05792,05,TARSO,2021,6388.0,44.771,dane
05809,05,TITIRIBÍ,2017,10782.0,57.373,dane
05809,05,TITIRIBÍ,2018,10782.0,57.373,dane
05809,05,TITIRIBÍ,2019,10941.0,56.357,dane
05809,05,TITIRIBÍ,2020,11090.0,55.428,dane
05809,05,TITIRIBÍ,2021,11217.0,54.917,dane
05819,05,TOLEDO,2017,4993.0,66.012,dane
05819,05,TOLEDO,2018,4993.0,66.012,dane
05819,05,TOLEDO,2019,5011.0,65.516,dane
05819,05,TOLEDO,2020,5026.0,64.942,dane
05819,05,TOLEDO,2021,4993.0,64.63,dane
05837,05,TURBO,2017,124559.0,60.827,dane
05837,05,TURBO,2018,124559.0,60.827,dane
05837,05,TURBO,2019,126132.0,60.574,dane
05837,05,TURBO,2020,127888.0,60.315,dane
05837,05,TURBO,2021,128586.0,59.933,dane
05842,05,URAMITA,2017,6880.0,69.39,dane
05842,05,URAMITA,2018,6880.0,69.39,dane
05842,05,URAMITA,2019,7023.0,68.788,dane
05842,05,URAMITA,2020,7138.0,68.423,dane
05842,05,URAMITA,2021,7215.0,67.9,dane
05847,05,URRAO,2017,30136.0,47.146,dane
05847,05,URRAO,2018,30136.0,47.146,dane
05847,05,URRAO,2019,30463.0,46.739,dane
05847,05,URRAO,2020,30834.0,46.322,dane
05847,05,URRAO,2021,31123.0,45.937,dane
05854,05,VALDIVIA,2017,13798.0,73.619,dane
05854,05,VALDIVIA,2018,13798.0,73.619,dane
05854,05,VALDIVIA,2019,14068.0,73.031,dane
05854,05,VALDIVIA,2020,14361.0,72.502,dane
05854,05,VALDIVIA,2021,14497.0,72.001,dane
05856,05,VALPARAÍSO,2017,6512.0,43.996,dane
05856,05,VALPARAÍSO,2018,6512.0,43.996,dane
05856,05,VALPARAÍSO,2019,6553.0,43.385,dane
05856,05,VALPARAÍSO,2020,6597.0,42.671,dane
05856,05,VALPARAÍSO,2021,6632.0,42.295,dane
05858,05,VEGACHÍ,2017,11817.0,31.793,dane
05858,05,VEGACHÍ,2018,11817.0,31.793,dane
05858,05,VEGACHÍ,2019,11864.0,31.027,dane
05858,05,VEGACHÍ,2020,11921.0,30.241,dane
05858,05,VEGACHÍ,2021,12019.0,29.953,dane
05861,05,VENECIA,2017,11606.0,56.135,dane
05861,05,VENECIA,2018,11606.0,56.135,dane
05861,05,VENECIA,2019,11781.0,55.64,dane
05861,05,VENECIA,2020,11957.0,55.298,dane
05861,05,VENECIA,2021,12071.0,54.85,dane
05873,05,VIGÍA DEL FUERTE,2017,9089.0,65.937,dane
05873,05,VIGÍA DEL FUERTE,2018,9089.0,65.937,dane
05873,05,VIGÍA DEL FUERTE,2019,9488.0,65.578,dane
05873,05,VIGÍA DEL FUERTE,2020,9915.0,65.335,dane
05873,05,VIGÍA DEL FUERTE,2021,10239.0,64.889,dane
05885,05,YALÍ,2017,7606.0,52.774,dane
05885,05,YALÍ,2018,7606.0,52.774,dane
05885,05,YALÍ,2019,7653.0,52.555,dane
05885,05,YALÍ,2020,7736.0,52.223,dane
05885,05,YALÍ,2021,7744.0,51.911,dane
05887,05,YARUMAL,2017,41553.0,30.08,dane
05887,05,YARUMAL,2018,41553.0,30.08,dane
05887,05,YARUMAL,2019,41595.0,29.609,dane
05887,05,YARUMAL,2020,41708.0,29.11,dane
05887,05,YARUMAL,2021,41888.0,28.832,dane
05890,05,YOLOMBÓ,2017,22530.0,69.996,dane
05890,05,YOLOMBÓ,2018,22530.0,69.996,dane
05890,05,YOLOMBÓ,2019,23072.0,69.834,dane
05890,05,YOLOMBÓ,2020,23637.0,69.687,dane
05890,05,YOLOMBÓ,2021,23951.0,69.325,dane
05893,05,YONDÓ,2017,19043.0,49.372,dane
05893,05,YONDÓ,2018,19043.0,49.372,dane
05893,05,YONDÓ,2019,19531.0,49.014,dane
05893,05,YONDÓ,2020,20037.0,48.76,dane
05893,05,YONDÓ,2021,20471.0,48.381,dane
05895,05,ZARAGOZA,2017,24659.0,54.682,dane
05895,05,ZARAGOZA,2018,24659.0,54.682,dane
05895,05,ZARAGOZA,2019,25015.0,53.464,dane
05895,05,ZARAGOZA,2020,25434.0,52.276,dane
05895,05,ZARAGOZA,2021,25732.0,51.772,dane
08001,08,BARRANQUILLA,2017,1206322.0,0.086,dane
08001,08,BARRANQUILLA,2018,1206322.0,0.086,dane
08001,08,BARRANQUILLA,2019,1230835.0,0.073,dane
08001,08,BARRANQUILLA,2020,1260910.0,0.06,dane
08001,08,BARRANQUILLA,2021,1271797.0,0.059,dane
08078,08,BARANOA,2017,62371.0,17.082,dane
08078,08,BARANOA,2018,62371.0,17.082,dane
08078,08,BARANOA,2019,64550.0,16.798,dane
08078,08,BARANOA,2020,66927.0,16.536,dane
08078,08,BARANOA,2021,68800.0,16.408,dane
08137,08,CAMPO DE LA CRUZ,2017,22876.0,12.756,dane
08137,08,CAMPO DE LA CRUZ,2018,22876.0,12.756,dane
08137,08,CAMPO DE LA CRUZ,2019,23641.0,12.948,dane
08137,08,CAMPO DE LA CRUZ,2020,24454.0,13.102,dane
08137,08,CAMPO DE LA CRUZ,2021,25124.0,13.063,dane
08141,08,CANDELARIA,2017,15977.0,28.241,dane
08141,08,CANDELARIA,2018,15977.0,28.241,dane
08141,08,CANDELARIA,2019,16579.0,27.921,dane
08141,08,CANDELARIA,2020,17240.0,27.645,dane
08141,08,CANDELARIA,2021,17758.0,27.475,dane
08296,08,GALAPA,2017,60724.0,7.481,dane
08296,08,GALAPA,2018,60724.0,7.481,dane
08296,08,GALAPA,2019,62945.0,7.492,dane
08296,08,GALAPA,2020,65478.0,7.517,dane
08296,08,GALAPA,2021,66754.0,7.492,dane
08372,08,JUAN DE ACOSTA,2017,21005.0,37.643,dane
08372,08,JUAN DE ACOSTA,2018,21005.0,37.643,dane
08372,08,JUAN DE ACOSTA,2019,21596.0,37.132,dane
08372,08,JUAN DE ACOSTA,2020,22270.0,36.578,dane
08372,08,JUAN DE ACOSTA,2021,22748.0,36.399,dane
08421,08,LURUACO,2017,28173.0,49.434,dane
08421,08,LURUACO,2018,28173.0,49.434,dane
08421,08,LURUACO,2019,29047.0,48.948,dane
08421,08,LURUACO,2020,30001.0,48.512,dane
08421,08,LURUACO,2021,30713.0,48.24,dane
08433,08,MALAMBO,2017,128199.0,6.496,dane
08433,08,MALAMBO,2018,128199.0,6.496,dane
08433,08,MALAMBO,2019,133000.0,6.666,dane
08433,08,MALAMBO,2020,138416.0,6.843,dane
08433,08,MALAMBO,2021,141679.0,6.837,dane
08436,08,MANATÍ,2017,19803.0,11.67,dane
08436,08,MANATÍ,2018,19803.0,11.67,dane
08436,08,MANATÍ,2019,20521.0,11.72,dane
08436,08,MANATÍ,2020,21325.0,11.77,dane
08436,08,MANATÍ,2021,21908.0,11.685,dane
08520,08,PALMAR DE VARELA,2017,28928.0,4.186,dane
08520,08,PALMAR DE VARELA,2018,28928.0,4.186,dane
08520,08,PALMAR DE VARELA,2019,30007.0,4.059,dane
08520,08,PALMAR DE VARELA,2020,31160.0,3.979,dane
08520,08,PALMAR DE VARELA,2021,32090.0,3.898,dane
08549,08,PIOJÓ,2017,6609.0,57.407,dane
08549,08,PIOJÓ,2018,6609.0,57.407,dane
08549,08,PIOJÓ,2019,6830.0,56.999,dane
08549,08,PIOJÓ,2020,7079.0,56.378,dane
08549,08,PIOJÓ,2021,7272.0,56.161,dane
08558,08,POLONUEVO,2017,18187.0,16.913,dane
08558,08,POLONUEVO,2018,18187.0,16.913,dane
08558,08,POLONUEVO,2019,18749.0,16.694,dane
08558,08,POLONUEVO,2020,19368.0,16.491,dane
08558,08,POLONUEVO,2021,19836.0,16.319,dane
08560,08,PONEDERA,2017,23842.0,42.736,dane
08560,08,PONEDERA,2018,23842.0,42.736,dane
08560,08,PONEDERA,2019,24518.0,42.353,dane
08560,08,PONEDERA,2020,25284.0,42.038,dane
08560,08,PONEDERA,2021,25818.0,41.796,dane
08573,08,PUERTO COLOMBIA,2017,49250.0,13.107,dane
08573,08,PUERTO COLOMBIA,2018,49250.0,13.107,dane
08573,08,PUERTO COLOMBIA,2019,52086.0,13.046,dane
08573,08,PUERTO COLOMBIA,2020,55121.0,12.948,dane
08573,08,PUERTO COLOMBIA,2021,57267.0,12.918,dane
08606,08,REPELÓN,2017,26207.0,32.793,dane
08606,08,REPELÓN,2018,26207.0,32.793,dane
08606,08,REPELÓN,2019,26977.0,32.431,dane
08606,08,REPELÓN,2020,27800.0,32.086,dane
08606,08,REPELÓN,2021,28418.0,31.857,dane
08634,08,SABANAGRANDE,2017,32341.0,4.923,dane
08634,08,SABANAGRANDE,2018,32341.0,4.923,dane
08634,08,SABANAGRANDE,2019,33538.0,4.756,dane
08634,08,SABANAGRANDE,2020,34851.0,4.634,dane
08634,08,SABANAGRANDE,2021,35912.0,4.589,dane
08638,08,SABANALARGA,2017,93248.0,25.764,dane
08638,08,SABANALARGA,2018,93248.0,25.764,dane
08638,08,SABANALARGA,2019,95541.0,25.31,dane
08638,08,SABANALARGA,2020,98114.0,24.865,dane
08638,08,SABANALARGA,2021,99882.0,24.676,dane
08675,08,SANTA LUCÍA,2017,16030.0,14.672,dane
08675,08,SANTA LUCÍA,2018,16030.0,14.672,dane
08675,08,SANTA LUCÍA,2019,16629.0,14.385,dane
08675,08,SANTA LUCÍA,2020,17251.0,14.109,dane
08675,08,SANTA LUCÍA,2021,17792.0,13.956,dane
08685,08,SANTO TOMÁS,2017,29842.0,5.841,dane
08685,08,SANTO TOMÁS,2018,29842.0,5.841,dane
08685,08,SANTO TOMÁS,2019,30976.0,5.65,dane
08685,08,SANTO TOMÁS,2020,32228.0,5.523,dane
08685,08,SANTO TOMÁS,2021,33251.0,5.468,dane
08758,08,SOLEDAD,2017,603998.0,0.224,dane
08758,08,SOLEDAD,2018,603998.0,0.224,dane
08758,08,SOLEDAD,2019,627273.0,0.196,dane
08758,08,SOLEDAD,2020,653377.0,0.168,dane
08758,08,SOLEDAD,2021,670454.0,0.164,dane
08770,08,SUAN,2017,11937.0,5.797,dane
08770,08,SUAN,2018,11937.0,5.797,dane
08770,08,SUAN,2019,12350.0,5.903,dane
08770,08,SUAN,2020,12827.0,6.151,dane
08770,08,SUAN,2021,13192.0,6.064,dane
08832,08,TUBARÁ,2017,17376.0,49.534,dane
08832,08,TUBARÁ,2018,17376.0,49.534,dane
08832,08,TUBARÁ,2019,17949.0,49.279,dane
08832,08,TUBARÁ,2020,18586.0,48.913,dane
08832,08,TUBARÁ,2021,19036.0,48.692,dane
08849,08,USIACURÍ,2017,12261.0,7.071,dane
08849,08,USIACURÍ,2018,12261.0,7.071,dane
08849,08,USIACURÍ,2019,12771.0,6.82,dane
08849,08,USIACURÍ,2020,13321.0,6.561,dane
08849,08,USIACURÍ,2021,13795.0,6.575,dane
11001,11,"BOGOTÁ, D.C.",2017,7391056.0,0.336,dane
11001,11,"BOGOTÁ, D.C.",2018,7391056.0,0.336,dane
11001,11,"BOGOTÁ, D.C.",2019,7533202.0,0.342,dane
11001,11,"BOGOTÁ, D.C.",2020,7717564.0,0.35,dane
11001,11,"BOGOTÁ, D.C.",2021,7804920.0,0.355,dane
13001,13,CARTAGENA DE INDIAS,2017,973047.0,9.883,dane
13001,13,CARTAGENA DE INDIAS,2018,973047.0,9.883,dane
13001,13,CARTAGENA DE INDIAS,2019,984671.0,10.01,dane
13001,13,CARTAGENA DE INDIAS,2020,997946.0,10.138,dane
13001,13,CARTAGENA DE INDIAS,2021,1003943.0,10.24,dane
13006,13,ACHÍ,2017,24354.0,76.801,dane
13006,13,ACHÍ,2018,24354.0,76.801,dane
13006,13,ACHÍ,2019,24967.0,76.914,dane
13006,13,ACHÍ,2020,25651.0,76.995,dane
13006,13,ACHÍ,2021,26181.0,77.159,dane
13030,13,ALTOS DEL ROSARIO,2017,10967.0,63.472,dane
13030,13,ALTOS DEL ROSARIO,2018,10967.0,63.472,dane
13030,13,ALTOS DEL ROSARIO,2019,11186.0,64.259,dane
13030,13,ALTOS DEL ROSARIO,2020,11460.0,64.738,dane
13030,13,ALTOS DEL ROSARIO,2021,11514.0,64.947,dane
13042,13,ARENAL,2017,7348.0,38.841,dane
13042,13,ARENAL,2018,7348.0,38.841,dane
13042,13,ARENAL,2019,7634.0,39.416,dane
13042,13,ARENAL,2020,7922.0,39.636,dane
13042,13,ARENAL,2021,8105.0,39.803,dane
13052,13,ARJONA,2017,69506.0,20.674,dane
13052,13,ARJONA,2018,69506.0,20.674,dane
13052,13,ARJONA,2019,70362.0,20.537,dane
13052,13,ARJONA,2020,71355.0,20.416,dane
13052,13,ARJONA,2021,72050.0,20.547,dane
13062,13,ARROYOHONDO,2017,8249.0,42.878,dane
13062,13,ARROYOHONDO,2018,8249.0,42.878,dane
13062,13,ARROYOHONDO,2019,8332.0,42.931,dane
13062,13,ARROYOHONDO,2020,8483.0,43.157,dane
13062,13,ARROYOHONDO,2021,8507.0,43.07,dane
13074,13,BARRANCO DE LOBA,2017,14837.0,61.428,dane
13074,13,BARRANCO DE LOBA,2018,14837.0,61.428,dane
13074,13,BARRANCO DE LOBA,2019,15404.0,61.575,dane
13074,13,BARRANCO DE LOBA,2020,16041.0,61.779,dane
13074,13,BARRANCO DE LOBA,2021,16409.0,61.923,dane
13140,13,CALAMAR,2017,22476.0,43.42,dane
13140,13,CALAMAR,2018,22476.0,43.42,dane
13140,13,CALAMAR,2019,23019.0,43.199,dane
13140,13,CALAMAR,2020,23587.0,42.96,dane
13140,13,CALAMAR,2021,23961.0,42.932,dane
13160,13,CANTAGALLO,2017,8232.0,45.117,dane
13160,13,CANTAGALLO,2018,8232.0,45.117,dane
13160,13,CANTAGALLO,2019,8371.0,44.798,dane
13160,13,CANTAGALLO,2020,8543.0,44.633,dane
13160,13,CANTAGALLO,2021,8638.0,44.652,dane
13188,13,CICUCO,2017,13442.0,34.831,dane
13188,13,CICUCO,2018,13442.0,34.831,dane
13188,13,CICUCO,2019,13882.0,34.93,dane
13188,13,CICUCO,2020,14389.0,34.999,dane
13188,13,CICUCO,2021,14754.0,34.974,dane
13212,13,CÓRDOBA,2017,15954.0,73.649,dane
13212,13,CÓRDOBA,2018,15954.0,73.649,dane
13212,13,CÓRDOBA,2019,16431.0,74.122,dane
13212,13,CÓRDOBA,2020,16971.0,74.533,dane
13212,13,CÓRDOBA,2021,17317.0,74.863,dane
13222,13,CLEMENCIA,2017,14517.0,16.091,dane
13222,13,CLEMENCIA,2018,14517.0,16.091,dane
13222,13,CLEMENCIA,2019,14791.0,15.726,dane
13222,13,CLEMENCIA,2020,15122.0,15.428,dane
13222,13,CLEMENCIA,2021,15357.0,15.491,dane
13244,13,EL CARMEN DE BOLÍVAR,2017,70142.0,27.507,dane
13244,13,EL CARMEN DE BOLÍVAR,2018,70142.0,27.507,dane
13244,13,EL CARMEN DE BOLÍVAR,2019,71603.0,27.348,dane
13244,13,EL CARMEN DE BOLÍVAR,2020,73259.0,27.191,dane
13244,13,EL CARMEN DE BOLÍVAR,2021,74317.0,27.134,dane
13248,13,EL GUAMO,2017,8645.0,45.113,dane
13248,13,EL GUAMO,2018,8645.0,45.113,dane
13248,13,EL GUAMO,2019,8865.0,45.437,dane
13248,13,EL GUAMO,2020,9099.0,45.653,dane
13248,13,EL GUAMO,2021,9273.0,45.821,dane
13268,13,EL PEÑÓN,2017,7641.0,62.23,dane
13268,13,EL PEÑÓN,2018,7641.0,62.23,dane
13268,13,EL PEÑÓN,2019,7819.0,62.783,dane
13268,13,EL PEÑÓN,2020,8000.0,63.25,dane
13268,13,EL PEÑÓN,2021,8054.0,63.534,dane
13300,13,HATILLO DE LOBA,2017,12322.0,74.257,dane
13300,13,HATILLO DE LOBA,2018,12322.0,74.257,dane
13300,13,HATILLO DE LOBA,2019,12575.0,74.41,dane
13300,13,HATILLO DE LOBA,2020,12835.0,74.71,dane
13300,13,HATILLO DE LOBA,2021,13004.0,74.723,dane
13430,13,MAGANGUÉ,2017,133277.0,30.731,dane
13430,13,MAGANGUÉ,2018,133277.0,30.731,dane
13430,13,MAGANGUÉ,2019,136673.0,30.847,dane
13430,13,MAGANGUÉ,2020,140467.0,30.947,dane
13430,13,MAGANGUÉ,2021,143101.0,30.933,dane
13433,13,MAHATES,2017,27683.0,62.453,dane
13433,13,MAHATES,2018,27683.0,62.453,dane
13433,13,MAHATES,2019,28535.0,62.905,dane
13433,13,MAHATES,2020,29471.0,63.31,dane
13433,13,MAHATES,2021,30144.0,63.439,dane
13440,13,MARGARITA,2017,10665.0,82.588,dane
13440,13,MARGARITA,2018,10665.0,82.588,dane
13440,13,MARGARITA,2019,10920.0,82.94,dane
13440,13,MARGARITA,2020,11215.0,83.37,dane
13440,13,MARGARITA,2021,11386.0,83.62,dane
13442,13,MARÍA LA BAJA,2017,46114.0,55.643,dane
13442,13,MARÍA LA BAJA,2018,46114.0,55.643,dane
13442,13,MARÍA LA BAJA,2019,46894.0,55.798,dane
13442,13,MARÍA LA BAJA,2020,47821.0,55.913,dane
13442,13,MARÍA LA BAJA,2021,48305.0,55.92,dane
13458,13,MONTECRISTO,2017,16377.0,75.093,dane
13458,13,MONTECRISTO,2018,16377.0,75.093,dane
13458,13,MONTECRISTO,2019,16484.0,75.437,dane
13458,13,MONTECRISTO,2020,16626.0,75.719,dane
13458,13,MONTECRISTO,2021,16641.0,75.903,dane
13468,13,SANTA CRUZ DE MOMPOX,2017,44445.0,48.062,dane
13468,13,SANTA CRUZ DE MOMPOX,2018,44445.0,48.062,dane
13468,13,SANTA CRUZ DE MOMPOX,2019,45408.0,48.353,dane
13468,13,SANTA CRUZ DE MOMPOX,2020,46532.0,48.635,dane
13468,13,SANTA CRUZ DE MOMPOX,2021,47203.0,48.705,dane
13473,13,MORALES,2017,22255.0,67.234,dane
13473,13,MORALES,2018,22255.0,67.234,dane
13473,13,MORALES,2019,23096.0,67.743,dane
13473,13,MORALES,2020,24037.0,68.187,dane
13473,13,MORALES,2021,24554.0,68.364,dane
13490,13,NOROSÍ,2017,9211.0,74.878,dane
13490,13,NOROSÍ,2018,9211.0,74.878,dane
13490,13,NOROSÍ,2019,9917.0,75.497,dane
13490,13,NOROSÍ,2020,10666.0,76.074,dane
13490,13,NOROSÍ,2021,11213.0,76.286,dane
13549,13,PINILLOS,2017,24204.0,84.676,dane
13549,13,PINILLOS,2018,24204.0,84.676,dane
13549,13,PINILLOS,2019,24665.0,84.78,dane
13549,13,PINILLOS,2020,25165.0,84.951,dane
13549,13,PINILLOS,2021,25416.0,85.1,dane
13580,13,REGIDOR,2017,6731.0,37.275,dane
13580,13,REGIDOR,2018,6731.0,37.275,dane
13580,13,REGIDOR,2019,6955.0,37.426,dane
13580,13,REGIDOR,2020,7248.0,37.666,dane
13580,13,REGIDOR,2021,7414.0,37.807,dane
13600,13,RÍO VIEJO,2017,10605.0,52.164,dane
13600,13,RÍO VIEJO,2018,10605.0,52.164,dane
13600,13,RÍO VIEJO,2019,10989.0,51.943,dane
13600,13,RÍO VIEJO,2020,11422.0,51.83,dane
13600,13,RÍO VIEJO,2021,11692.0,51.976,dane
13620,13,SAN CRISTÓBAL,2017,8050.0,22.733,dane
13620,13,SAN CRISTÓBAL,2018,8050.0,22.733,dane
13620,13,SAN CRISTÓBAL,2019,8355.0,22.801,dane
13620,13,SAN CRISTÓBAL,2020,8632.0,22.868,dane
13620,13,SAN CRISTÓBAL,2021,8901.0,22.908,dane
13647,13,SAN ESTANISLAO,2017,18259.0,31.338,dane
13647,13,SAN ESTANISLAO,2018,18259.0,31.338,dane
13647,13,SAN ESTANISLAO,2019,18819.0,31.888,dane
13647,13,SAN ESTANISLAO,2020,19441.0,32.37,dane
13647,13,SAN ESTANISLAO,2021,19896.0,32.373,dane
13650,13,SAN FERNANDO,2017,12542.0,82.889,dane
13650,13,SAN FERNANDO,2018,12542.0,82.889,dane
13650,13,SAN FERNANDO,2019,12677.0,83.111,dane
13650,13,SAN FERNANDO,2020,12841.0,83.374,dane
13650,13,SAN FERNANDO,2021,12884.0,83.53,dane
13654,13,SAN JACINTO,2017,23923.0,13.401,dane
13654,13,SAN JACINTO,2018,23923.0,13.401,dane
13654,13,SAN JACINTO,2019,24584.0,13.517,dane
13654,13,SAN JACINTO,2020,25321.0,13.597,dane
13654,13,SAN JACINTO,2021,25844.0,13.585,dane
13655,13,SAN JACINTO DEL CAUCA,2017,9943.0,74.213,dane
13655,13,SAN JACINTO DEL CAUCA,2018,9943.0,74.213,dane
13655,13,SAN JACINTO DEL CAUCA,2019,10108.0,74.268,dane
13655,13,SAN JACINTO DEL CAUCA,2020,10286.0,74.344,dane
13655,13,SAN JACINTO DEL CAUCA,2021,10424.0,74.53,dane
13657,13,SAN JUAN NEPOMUCENO,2017,36871.0,25.749,dane
13657,13,SAN JUAN NEPOMUCENO,2018,36871.0,25.749,dane
13657,13,SAN JUAN NEPOMUCENO,2019,37936.0,25.775,dane
13657,13,SAN JUAN NEPOMUCENO,2020,39110.0,25.799,dane
13657,13,SAN JUAN NEPOMUCENO,2021,39972.0,25.773,dane
13667,13,SAN MARTÍN DE LOBA,2017,14771.0,52.244,dane
13667,13,SAN MARTÍN DE LOBA,2018,14771.0,52.244,dane
13667,13,SAN MARTÍN DE LOBA,2019,15137.0,52.045,dane
13667,13,SAN MARTÍN DE LOBA,2020,15560.0,51.774,dane
13667,13,SAN MARTÍN DE LOBA,2021,15723.0,51.949,dane
13670,13,SAN PABLO,2017,27182.0,23.398,dane
13670,13,SAN PABLO,2018,27182.0,23.398,dane
13670,13,SAN PABLO,2019,27641.0,21.978,dane
13670,13,SAN PABLO,2020,28162.0,20.592,dane
13670,13,SAN PABLO,2021,28462.0,20.476,dane
13673,13,SANTA CATALINA,2017,14557.0,61.105,dane
13673,13,SANTA CATALINA,2018,14557.0,61.105,dane
13673,13,SANTA CATALINA,2019,14589.0,60.361,dane
13673,13,SANTA CATALINA,2020,14650.0,59.706,dane
13673,13,SANTA CATALINA,2021,14830.0,59.933,dane
13683,13,SANTA ROSA,2017,20961.0,7.662,dane
13683,13,SANTA ROSA,2018,20961.0,7.662,dane
13683,13,SANTA ROSA,2019,21326.0,8.084,dane
13683,13,SANTA ROSA,2020,21718.0,8.445,dane
13683,13,SANTA ROSA,2021,21952.0,8.555,dane
13688,13,SANTA ROSA DEL SUR,2017,32660.0,41.142,dane
13688,13,SANTA ROSA DEL SUR,2018,32660.0,41.142,dane
13688,13,SANTA ROSA DEL SUR,2019,32969.0,40.329,dane
13688,13,SANTA ROSA DEL SUR,2020,33382.0,39.551,dane
13688,13,SANTA ROSA DEL SUR,2021,33546.0,39.471,dane
13744,13,SIMITÍ,2017,18122.0,66.477,dane
13744,13,SIMITÍ,2018,18122.0,66.477,dane
13744,13,SIMITÍ,2019,18265.0,66.636,dane
13744,13,SIMITÍ,2020,18453.0,66.818,dane
13744,13,SIMITÍ,2021,18541.0,66.895,dane
13760,13,SOPLAVIENTO,2017,10658.0,1.848,dane
13760,13,SOPLAVIENTO,2018,10658.0,1.848,dane
13760,13,SOPLAVIENTO,2019,11054.0,1.836,dane
13760,13,SOPLAVIENTO,2020,11505.0,1.808,dane
13760,13,SOPLAVIENTO,2021,11862.0,1.821,dane
13780,13,TALAIGUA NUEVO,2017,13096.0,52.138,dane
13780,13,TALAIGUA NUEVO,2018,13096.0,52.138,dane
13780,13,TALAIGUA NUEVO,2019,13498.0,52.052,dane
